Date,Close,Market Return,Short MA,Long MA,Signal,Position,Position Change,Trading Cost,Strategy Return,Buy Hold Growth,Strategy Growth
2018-04-05,10325.150390625,0.019425574859986305,10213.1826171875,10475.3420703125,0,0.0,0.0,0.0,0.0,1.9733859571878047,1.2403616275859681
2018-04-06,10331.599609375,0.0006246125727966678,10222.052587890625,10464.08005859375,0,0.0,0.0,0.0,0.0,1.9746185588676446,1.2403616275859681
2018-04-09,10379.349609375,0.004621743176794313,10228.887548828125,10452.343046875,0,0.0,0.0,0.0,0.0,1.9837447387188625,1.2403616275859681
2018-04-10,10402.25,0.002206341580816895,10237.657568359375,10438.71404296875,0,0.0,0.0,0.0,0.0,1.9881215572216246,1.2403616275859681
2018-04-11,10417.150390625,0.0014324199692374862,10237.445068359375,10425.33705078125,0,0.0,0.0,0.0,0.0,1.9909693822414605,1.2403616275859681
2018-04-12,10458.650390625,0.003983815001590951,10239.035107421874,10413.11705078125,0,0.0,0.0,0.0,0.0,1.9989010359341424,1.2403616275859681
2018-04-13,10480.599609375,0.002098666456015641,10242.520068359376,10400.12103515625,0,0.0,0.0,0.0,0.0,2.003096062487152,1.2403616275859681
2018-04-16,10528.349609375,0.004556037037927396,10250.930029296875,10389.69501953125,0,0.0,0.0,0.0,0.0,2.01222224233837,1.2403616275859681
2018-04-17,10548.7001953125,0.001932932196645476,10268.60751953125,10380.11501953125,0,0.0,0.0,0.0,0.0,2.0161117314973924,1.2403616275859681
2018-04-18,10526.2001953125,-0.002132964212026689,10290.205029296874,10370.301015625,0,0.0,0.0,0.0,-0.0,2.0118114373266613,1.2403616275859681
2018-04-19,10565.2998046875,0.0037145036812440413,10312.2525390625,10366.39501953125,0,0.0,0.0,0.0,0.0,2.01928431831658,1.2403616275859681
2018-04-20,10564.0498046875,-0.00011831183431687542,10332.692529296875,10364.34501953125,0,0.0,0.0,0.0,-0.0,2.0190454130848727,1.2403616275859681
2018-04-23,10584.7001953125,0.0019547797489403163,10356.1900390625,10366.0740234375,0,0.0,0.0,0.0,0.0,2.022992202170562,1.2403616275859681
2018-04-24,10614.349609375,0.0028011576629851653,10387.005029296875,10368.82701171875,1,0.0,0.0,0.0,0.0,2.0286589222798312,1.2403616275859681
2018-04-25,10570.5498046875,-0.00412647089076601,10409.0,10368.701015625,1,1.0,1.0,0.0005,-0.00462647089076601,2.0202877202897507,1.2346231306219186
2018-04-26,10617.7998046875,0.0044699661676110836,10430.682470703125,10371.9580078125,1,1.0,0.0,0.0,0.0044699661676110836,2.029318338048286,1.2401418542455487
2018-04-27,10692.2998046875,0.007016519558704637,10459.612451171875,10375.00900390625,1,1.0,0.0,0.0,0.007016519558704637,2.04355708985804,1.2488433338214309
2018-04-30,10739.349609375,0.004400344691688707,10485.98994140625,10379.77798828125,1,1.0,0.0,0.0,0.004400344691688707,2.0525494454505595,1.254338674956163
2018-05-02,10718.0498046875,-0.0019833421447520427,10509.642431640625,10383.228984375,1,1.0,0.0,0.0,-0.0019833421447520427,2.04847853763121,1.25185089219833
2018-05-03,10679.650390625,-0.003582686660562606,10537.204931640625,10387.77599609375,1,1.0,0.0,0.0,-0.003582686660562606,2.04113948089999,1.2473659027058377
2018-05-04,10618.25,-0.0057492884485150775,10551.859912109376,10392.57298828125,1,1.0,0.0,0.0,-0.0057492884485150775,2.0294043812606435,1.2401944363303394
2018-05-07,10715.5,0.00915875968262192,10571.054931640625,10399.67498046875,1,1.0,0.0,0.0,0.00915875968262192,2.0479912082874696,1.2515530791324139
2018-05-08,10717.7998046875,0.00021462411343375898,10587.97744140625,10406.08197265625,1,1.0,0.0,0.0,0.00021462411343375898,2.0484307565848683,1.251821692602438
2018-05-09,10741.7001953125,0.0022299717349214543,10604.949951171875,10413.26197265625,1,1.0,0.0,0.0,0.0022299717349214543,2.0529986992729965,1.2546132195941029
2018-05-10,10716.5498046875,-0.0023413789407356056,10619.919921875,10417.77197265625,1,1.0,0.0,0.0,-0.0023413789407356056,2.048191851353161,1.2516756946229768
2018-05-11,10806.5,0.00839357787271755,10637.31240234375,10422.24998046875,1,1.0,0.0,0.0,0.00839357787271755,2.065383509155759,1.2621817320371826
2018-05-14,10806.599609375,9.217542682682378e-06,10653.61240234375,10427.2959765625,1,1.0,0.0,0.0,9.217542682682378e-06,2.065402546916411,1.262193366251171
2018-05-15,10801.849609375,-0.0004395462191344457,10667.28740234375,10433.4759765625,1,1.0,0.0,0.0,-0.0004395462191344457,2.0644947070359234,1.2616385739292189
2018-05-16,10741.099609375,-0.005624036826737067,10676.907373046875,10439.1309765625,1,1.0,0.0,0.0,-0.005624036826737067,2.0528839127749494,1.254543072127409
2018-05-17,10682.7001953125,-0.005437005165795927,10684.732373046874,10445.60798828125,1,1.0,0.0,0.0,-0.005437005165795927,2.041722372336413,1.2477221149635387
2018-05-18,10596.400390625,-0.008078463600931896,10686.28740234375,10452.55099609375,1,1.0,0.0,0.0,-0.008078463600931896,2.025228392468285,1.237642437273728
2018-05-21,10516.7001953125,-0.007521440524559053,10683.919921875,10459.80099609375,1,1.0,0.0,0.0,-0.007521440524559053,2.009995757565686,1.2283335832911033
2018-05-22,10536.7001953125,0.0019017372016476575,10681.519921875,10465.6819921875,1,1.0,0.0,0.0,0.0019017372016476575,2.0138182412730026,1.2306695509624812
2018-05-23,10430.349609375,-0.010093348388598211,10672.319921875,10469.7519921875,1,1.0,0.0,0.0,-0.010093348388598211,1.99349207217252,1.2182479744333772
2018-05-24,10513.849609375,0.008005484296034426,10669.484912109376,10471.6009765625,1,1.0,0.0,0.0,0.008005484296034426,2.009450941650566,1.2280006394613794
2018-05-25,10605.150390625,0.00868385840031305,10668.85244140625,10475.1669921875,1,1.0,0.0,0.0,0.00868385840031305,2.026900729090235,1.238664423129956
2018-05-28,10688.650390625,0.007873532851907061,10668.669970703126,10480.7219921875,1,1.0,0.0,0.0,0.007873532851907061,2.0428595985682816,1.2484170881579582
2018-05-29,10633.2998046875,-0.005178444790938985,10663.36748046875,10486.18498046875,1,1.0,0.0,0.0,-0.005178444790938985,2.032280762921456,1.2419522291908673
2018-05-30,10614.349609375,-0.0017821556488181178,10658.182470703125,10494.56896484375,1,1.0,0.0,0.0,-0.0017821556488181178,2.028658922279831,1.2397388770100526
2018-05-31,10736.150390625,0.011475105468772284,10661.007470703125,10507.40697265625,1,1.0,0.0,0.0,0.011475105468772284,2.051937997373158,1.2539650113774803
2018-06-01,10696.2001953125,-0.0037210912532843476,10664.90498046875,10518.843984375,1,1.0,0.0,0.0,-0.0037210912532843476,2.044302548838851,1.249298893141719
2018-06-04,10628.5,-0.006329368754912523,10660.55498046875,10528.308984375,1,1.0,0.0,0.0,-0.006329368754912523,2.031363404160642,1.241391619761921
2018-06-05,10593.150390625,-0.003325926459519235,10654.322509765625,10537.8769921875,1,1.0,0.0,0.0,-0.003325926459519235,2.024607238865845,1.2372628425271295
2018-06-06,10684.650390625,0.0086376570355291,10651.47001953125,10551.60900390625,1,1.0,0.0,0.0,0.0086376570355291,2.042095101826818,1.2479498946236827
2018-06-07,10768.349609375,0.007833594520176401,10654.060009765624,10564.36298828125,1,1.0,0.0,0.0,0.007833594520176401,2.0580920468261676,1.2577258280796615
2018-06-08,10767.650390625,-6.493276828523076e-05,10652.117529296875,10576.03298828125,1,1.0,0.0,0.0,-6.493276828523076e-05,2.057958409212181,1.2576441604599005
2018-06-11,10786.9501953125,0.0017923877528847054,10651.13505859375,10589.49798828125,1,1.0,0.0,0.0,0.0017923877528847054,2.061647068660799,1.2598983464505957
2018-06-12,10842.849609375,0.005182133323169635,10653.18505859375,10602.118984375,1,1.0,0.0,0.0,0.005182133323169635,2.072330798635921,1.2664273076555437
2018-06-13,10856.7001953125,0.0012773935299743577,10658.965087890625,10614.35298828125,1,1.0,0.0,0.0,0.0012773935299743577,2.074977980590065,1.2680450337045257
2018-06-14,10808.0498046875,-0.0044811397339686865,10665.232568359375,10627.9459765625,1,1.0,0.0,0.0,-0.0044811397339686865,2.065679714314133,1.2623627467195306
2018-06-15,10817.7001953125,0.000892889170515776,10676.29755859375,10637.79697265625,1,1.0,0.0,0.0,0.000892889170515776,2.0675241373607984,1.263489896745339
2018-06-18,10799.849609375,-0.00165012762557748,10690.455029296874,10647.16197265625,1,1.0,0.0,0.0,-0.00165012762557748,2.0641124586651913,1.2614049771620814
2018-06-19,10710.4501953125,-0.008277838793689818,10699.142529296874,10653.783984375,1,1.0,0.0,0.0,-0.008277838793689818,2.047026068480314,1.2509632701075757
2018-06-20,10772.0498046875,0.005751355755517995,10716.2275390625,10661.17998046875,1,1.0,0.0,0.0,0.005751355755517995,2.058799243640964,1.2581580049110506
2018-06-21,10741.099609375,-0.0028731945983977436,10727.5900390625,10667.65896484375,1,1.0,0.0,0.0,-0.0028731945983977436,2.0528839127749494,1.2545430721274093
2018-06-22,10821.849609375,0.007517852262492797,10738.425,10674.92294921875,1,1.0,0.0,0.0,0.007517852262492797,2.06831719074324,1.263974541600597
2018-06-25,10762.4501953125,-0.005488841206131911,10742.114990234375,10680.5599609375,1,1.0,0.0,0.0,-0.005488841206131911,2.0569645261193372,1.257036786053158
2018-06-26,10769.150390625,0.0006225529680423669,10748.90751953125,10685.3759765625,1,1.0,0.0,0.0,0.0006225529680423669,2.0582450954902307,1.2578193580352537
2018-06-27,10671.400390625,-0.009076853461448153,10751.76005859375,10687.82998046875,1,1.0,0.0,0.0,-0.009076853461448153,2.0395627063707216,1.2464023160413948
2018-06-28,10589.099609375,-0.007712275637441368,10744.40751953125,10689.08796875,1,1.0,0.0,0.0,-0.007712275637441368,2.0238330365993447,1.2367897178249383
2018-06-29,10714.2998046875,0.011823497741172861,10745.3125,10692.06796875,1,1.0,0.0,0.0,0.011823497741172861,2.047761821936088,1.2514128982599473
2018-07-02,10657.2998046875,-0.005319993003655044,10746.752490234376,10693.93296875,1,1.0,0.0,0.0,-0.005319993003655044,2.036867743370236,1.2447553903965207
2018-07-03,10699.900390625,0.003997315147197256,10752.089990234375,10696.23697265625,1,1.0,0.0,0.0,0.003997315147197256,2.0450097456536476,1.2497310699731081
2018-07-04,10769.900390625,0.006542116977213297,10756.352490234374,10699.34798828125,1,1.0,0.0,0.0,0.006542116977213297,2.058388438629255,1.2579069568229302
2018-07-05,10749.75,-0.0018709913642785958,10755.422509765625,10702.9319921875,1,1.0,0.0,0.0,-0.0018709913642785958,2.054537211636249,1.2555534237696486
2018-07-06,10772.650390625,0.0021303184376380013,10755.672509765625,10706.02900390625,1,1.0,0.0,0.0,0.0021303184376380013,2.058914030139011,1.2582281523777445
2018-07-09,10852.900390625,0.007449420253147654,10758.97001953125,10709.241015625,1,1.0,0.0,0.0,0.007449420253147654,2.0742517460146184,1.2676012226591478
2018-07-10,10947.25,0.008693492612951825,10764.1900390625,10713.3990234375,1,1.0,0.0,0.0,0.008693492612951825,2.0922842382459987,1.2786211045245037
2018-07-11,10948.2998046875,9.589665783638068e-05,10768.77001953125,10718.0040234375,1,1.0,0.0,0.0,9.589665783638068e-05,2.09248488131169,1.2787437200150666
2018-07-12,11023.2001953125,0.006841280560560881,10779.5275390625,10724.87501953125,1,1.0,0.0,0.0,0.006841280560560881,2.1068001574534754,1.287491964568745
2018-07-13,11018.900390625,-0.0003900686380828855,10789.587548828125,10732.88802734375,1,1.0,0.0,0.0,-0.0003900686380828855,2.1059783607853446,1.2869897543315831
2018-07-16,10936.849609375,-0.0074463674542162295,10796.437548828126,10737.31501953125,1,1.0,0.0,0.0,-0.0074463674542162295,2.090296472060309,1.2774063557110187
2018-07-17,11008.0498046875,0.006510119262449043,10811.317529296875,10743.12001953125,1,1.0,0.0,0.0,0.006510119262449043,2.103904551387298,1.2857224234333078
2018-07-18,10980.4501953125,-0.002507220612614547,10821.737548828125,10747.89501953125,1,1.0,0.0,0.0,-0.002507220612614547,2.098629598529086,1.2824988336711751
2018-07-19,10957.099609375,-0.0021265599790679657,10832.537548828124,10752.706015625,1,1.0,0.0,0.0,-0.0021265599790679657,2.0941667368139667,1.2797715229782887
2018-07-20,11010.2001953125,0.00484622644956767,10841.955078125,10756.78001953125,1,1.0,0.0,0.0,0.00484622644956767,2.1043155430437195,1.2859735855823495
2018-07-23,11084.75,0.006770976309698584,10858.070068359375,10762.34302734375,1,1.0,0.0,0.0,0.006770976309698584,2.118563813733799,1.2946808822652258
2018-07-24,11134.2998046875,0.00447008770495505,10876.3275390625,10768.99203125,1,1.0,0.0,0.0,0.00447008770495505,2.128033979789733,1.30046821935888
2018-07-25,11132.0,-0.0002065513528324292,10899.35751953125,10776.8100390625,1,1.0,0.0,0.0,-0.0002065513528324292,2.127594431492334,1.3001996058888559
2018-07-26,11167.2998046875,0.0031710209025781477,10928.267529296874,10786.50203125,1,1.0,0.0,0.0,0.0031710209025781477,2.134341077906805,1.3043225660166533
2018-07-27,11278.349609375,0.009944194803553685,10956.47001953125,10800.141015625,1,1.0,0.0,0.0,0.009944194803553685,2.155565381362737,1.3172930036997939
2018-07-30,11319.5498046875,0.0036530340643325943,10989.58251953125,10816.1980078125,1,1.0,0.0,0.0,0.0036530340643325943,2.163439735128751,1.3221051199150162
2018-07-31,11356.5,0.0032642813495284972,11022.4125,10832.59400390625,1,1.0,0.0,0.0,0.0032642813495284972,2.170501811106961,1.326420843000071
2018-08-01,11346.2001953125,-0.0009069523785937283,11051.227490234374,10850.911015625,1,1.0,0.0,0.0,-0.0009069523785937283,2.1685332693266357,1.3252178424614958
2018-08-02,11244.7001953125,-0.008945726168478219,11075.975,10865.52802734375,1,1.0,0.0,0.0,-0.008945726168478219,2.149134164512005,1.3133628065292537
2018-08-03,11360.7998046875,0.010324829240302646,11105.382470703125,10880.641015625,1,1.0,0.0,0.0,0.010324829240302646,2.171323607775092,1.326923053237233
2018-08-06,11387.099609375,0.0023149606664707445,11132.092431640625,10894.61,1,1.0,0.0,0.0,0.0023149606664707445,2.176350136521271,1.3299948279129103
2018-08-07,11389.4501953125,0.00020642534254866618,11154.20244140625,10909.7330078125,1,1.0,0.0,0.0,0.00020642534254866618,2.1767993903437084,1.3302693725508503
2018-08-08,11450.0,0.005316306199962151,11179.287451171875,10926.446015625,1,1.0,0.0,0.0,0.005316306199962151,2.1883719224386664,1.337341491863762
2018-08-09,11470.7001953125,0.001807877319869089,11201.662451171875,10941.13701171875,1,1.0,0.0,0.0,0.001807877319869089,2.1923282304046814,1.3397592412158223
2018-08-10,11429.5,-0.003591776841080363,11222.192431640626,10955.8030078125,1,1.0,0.0,0.0,-0.003591776841080363,2.184453876638667,1.3349471250006
2018-08-13,11355.75,-0.006452600726191027,11243.137451171875,10970.3480078125,1,1.0,0.0,0.0,-0.006452600726191027,2.1703584679679375,1.3263332442123945
2018-08-14,11435.099609375,0.006987615029830696,11264.48994140625,10987.1869921875,1,1.0,0.0,0.0,0.006987615029830696,2.185524097418831,1.3356011503242171
2018-08-16,11385.0498046875,-0.004376857779749166,11284.719921875,11001.19498046875,1,1.0,0.0,0.0,-0.004376857779749166,2.175958369270214,1.3297554140387786
2018-08-17,11470.75,0.0075274326228431665,11310.40244140625,11015.24298828125,1,1.0,0.0,0.0,0.0075274326228431665,2.192337749285007,1.3397650583228164
2018-08-20,11551.75,0.007061438877143944,11337.479931640624,11030.92498046875,1,1.0,0.0,0.0,0.007061438877143944,2.2078188082996384,1.3492257273918962
2018-08-21,11570.900390625,0.00165779129785526,11361.787451171875,11046.603984375,1,1.0,0.0,0.0,0.00165779129785526,2.2114789111072786,1.351462462061609
2018-08-23,11582.75,0.0010240870610727093,11384.2099609375,11061.4019921875,1,1.0,0.0,0.0,0.0010240870610727093,2.2137436580459786,1.3528464772825317
2018-08-24,11557.099609375,-0.0022145337355118366,11405.46494140625,11075.40998046875,1,1.0,0.0,0.0,-0.0022145337355118366,2.2088412480334605,1.3498505531196212
