Date,Close,Daily Return,Fast MA,Slow MA,Signal,Position,Position Change,Trading Cost,Strategy Return,Strategy Growth,Buy Hold Growth
2015-07-28,8337.0,-0.002870470039468942,8488.569921875,8342.0509765625,1,1.0,0.0,0.0,-0.002870470039468942,1.1417147916838009,1.5934023333948588
2015-07-29,8375.0498046875,0.004563968416396724,8436.8798828125,8341.08697265625,1,1.0,0.0,0.0,0.004563968416396724,1.1469255419335787,1.6006745713190857
2015-07-30,8421.7998046875,0.005582056356707721,8403.2798828125,8341.10296875,1,1.0,0.0,0.0,0.005582056356707721,1.1533277449455994,1.6096096269849378
2015-07-31,8532.849609375,0.013185994355469077,8405.53984375,8342.58095703125,1,1.0,0.0,0.0,0.013185994355469077,1.168535518080458,1.6308339304408699
2015-08-03,8543.0498046875,0.0011954031512864116,8441.9498046875,8346.036953125,1,1.0,0.0,0.0,0.0011954031512864116,1.1699323891211615,1.6327834344605436
2015-08-04,8516.900390625,-0.00306089917070973,8477.9298828125,8349.58796875,1,1.0,0.0,0.0,-0.00306089917070973,1.166351344041514,1.6277856490000548
2015-08-05,8567.9501953125,0.005993941733038577,8516.5099609375,8354.25498046875,1,1.0,0.0,0.0,0.005993941733038577,1.1733423860379502,1.6375425013340377
2015-08-06,8588.650390625,0.002416003226048735,8549.880078125,8359.64798828125,1,1.0,0.0,0.0,0.002416003226048735,1.1761771850278775,1.6414988093000527
2015-08-07,8564.599609375,-0.002800298085977815,8556.230078125,8362.26697265625,1,1.0,0.0,0.0,-0.002800298085977815,1.172883538307873,1.6369021233262349
2015-08-10,8525.599609375,-0.004553627931107251,8552.7400390625,8364.11095703125,1,1.0,0.0,0.0,-0.004553627931107251,1.1675426630678984,1.6294482800969678
2015-08-11,8462.349609375,-0.007418833032042493,8541.8298828125,8368.6289453125,1,1.0,0.0,0.0,-0.007418833032042493,1.1588808589928115,1.6173596753725796
2015-08-12,8349.4501953125,-0.013341379081930671,8498.1298828125,8372.915947265625,1,1.0,0.0,0.0,-0.013341379081930671,1.143419790142195,1.5957818668316057
2015-08-13,8355.849609375,0.0007664473603414823,8451.5697265625,8377.41994140625,1,1.0,0.0,0.0,0.0007664473603414823,1.1442961612221116,1.5970049496311196
2015-08-14,8518.5498046875,0.01947141259339502,8442.359765625,8385.49693359375,1,1.0,0.0,0.0,0.01947141259339502,1.1665772239063055,1.6281008919190811
2015-08-17,8477.2998046875,-0.004842373519645449,8432.6998046875,8394.159931640625,1,1.0,0.0,0.0,-0.004842373519645449,1.16092822124864,1.620217019272741
2015-08-18,8466.5498046875,-0.0012680924643075908,8433.53984375,8403.0429296875,1,1.0,0.0,0.0,-0.0012680924643075908,1.1594560569196726,1.6181624342800582
2015-08-19,8495.150390625,0.0033780685872379923,8462.6798828125,8410.45693359375,1,1.0,0.0,0.0,0.0033780685872379923,1.1633727790038357,1.6236286979683483
2015-08-20,8372.75,-0.014408266481082843,8466.0599609375,8418.604931640624,1,1.0,0.0,0.0,-0.014408266481082843,1.1466105939871105,1.6002350230216869
2015-08-21,8299.9501953125,-0.008694849922367243,8422.3400390625,8424.9459375,0,1.0,0.0,0.0,-0.008694849922367243,1.1366409869529963,1.5863212196559975
2015-08-24,7809.0,-0.05915098088055637,8288.680078125,8420.847939453124,0,0.0,1.0,0.0005,-0.0005,1.13607266645952,1.4924887635217048
2015-08-25,7880.7001953125,0.009181738418811536,8171.51015625,8417.515947265625,0,0.0,0.0,0.0,0.0,1.13607266645952,1.5061924049413766
2015-08-26,7791.85009765625,-0.011274391291918318,8030.85009765625,8411.521953125,0,0.0,0.0,0.0,-0.0,1.13607266645952,1.489211002407152
2015-08-27,7948.9501953125,0.02016210472317792,7946.09013671875,8407.008955078125,0,0.0,0.0,0.0,0.0,1.13607266645952,1.519236630592594
2015-08-28,8001.9501953125,0.006667547122292117,7886.49013671875,8402.548955078126,0,0.0,0.0,0.0,0.0,1.13607266645952,1.5293662124169825
2015-08-31,7971.2998046875,-0.003830365083121179,7918.95009765625,8394.912958984374,0,0.0,0.0,0.0,-0.0,1.13607266645952,1.5235081814776352
2015-09-01,7785.85009765625,-0.023264675971940818,7899.980078125,8382.99896484375,0,0.0,0.0,0.0,-0.0,1.13607266645952,1.4880642572949572
2015-09-02,7717.0,-0.0088429775544967,7885.01005859375,8370.12197265625,0,0.0,0.0,0.0,-0.0,1.13607266645952,1.474905338468049
2015-09-03,7823.0,0.013735907736166952,7859.82001953125,8358.62197265625,0,0.0,0.0,0.0,0.0,1.13607266645952,1.4951645021168263
2015-09-04,7655.0498046875,-0.021468770971813878,7790.43994140625,8344.1009765625,0,0.0,0.0,0.0,-0.0,1.13607266645952,1.463065157855694
2015-09-07,7558.7998046875,-0.01257339958011272,7707.93994140625,8328.90896484375,0,0.0,0.0,0.0,-0.0,1.13607266645952,1.4446694550142336
2015-09-08,7688.25,0.017125760525132927,7688.419921875,8315.30396484375,0,0.0,0.0,0.0,0.0,1.13607266645952,1.4694105181387818
2015-09-09,7818.60009765625,0.01695445617094271,7708.73994140625,8302.614970703125,0,0.0,0.0,0.0,0.0,1.13607266645952,1.494323574365688
2015-09-10,7788.10009765625,-0.0039009540862875447,7701.7599609375,8289.47896484375,0,0.0,0.0,0.0,-0.0,1.13607266645952,1.4884942867120303
2015-09-11,7789.2998046875,0.00015404360706794407,7728.6099609375,8275.566953125,0,0.0,0.0,0.0,0.0,1.13607266645952,1.4887235797410554
2015-09-14,7872.25,0.010649249276883932,7791.3,8262.5689453125,0,0.0,0.0,0.0,0.0,1.13607266645952,1.504577368246093
2015-09-15,7829.10009765625,-0.005481266771729776,7819.47001953125,8248.934951171876,0,0.0,0.0,0.0,-0.0,1.13607266645952,1.496330378312029
2015-09-16,7899.14990234375,0.008947363530129149,7835.57998046875,8239.656953125,0,0.0,0.0,0.0,0.0,1.13607266645952,1.5097185901679624
2015-09-18,7981.89990234375,0.010475810818002973,7874.33994140625,8232.723955078125,0,0.0,0.0,0.0,0.0,1.13607266645952,1.5255341165069842
2015-09-21,7977.10009765625,-0.0006013361162410247,7911.9,8225.0549609375,0,0.0,0.0,0.0,-0.0,1.13607266645952,1.5246167577461707
2015-09-22,7812.0,-0.02069675641963653,7899.85,8212.101953125,0,0.0,0.0,0.0,-0.0,1.13607266645952,1.4930621360778022
2015-09-23,7845.9501953125,0.004345903137800811,7903.22001953125,8199.93896484375,0,0.0,0.0,0.0,0.0,1.13607266645952,1.4995508394999144
2015-09-24,7868.5,0.002874069312977845,7897.0900390625,8186.83296875,0,0.0,0.0,0.0,0.0,1.13607266645952,1.5038606525509712
2015-09-28,7795.7001953125,-0.009252056260723118,7859.85009765625,8170.5859765625,0,0.0,0.0,0.0,-0.0,1.13607266645952,1.4899468491852819
2015-09-29,7843.2998046875,0.006105879931557867,7833.0900390625,8155.25498046875,0,0.0,0.0,0.0,0.0,1.13607266645952,1.4990442857508102
2015-09-30,7948.89990234375,0.013463733413981993,7860.47001953125,8142.163974609375,0,0.0,0.0,0.0,0.0,1.13607266645952,1.5192270183899121
2015-10-01,7950.89990234375,0.00025160714370175974,7881.4599609375,8130.59296875,0,0.0,0.0,0.0,0.0,1.13607266645952,1.5196092667606438
2015-10-05,8119.2998046875,0.02117998017986733,7931.619921875,8120.30896484375,0,0.0,0.0,0.0,0.0,1.13607266645952,1.551794560911777
2015-10-06,8152.89990234375,0.004138299910646515,8003.05986328125,8111.570966796875,0,0.0,0.0,0.0,0.0,1.13607266645952,1.5582163522045398
2015-10-07,8177.39990234375,0.0030050657181448504,8069.8798828125,8104.68796875,0,0.0,0.0,0.0,0.0,1.13607266645952,1.5628988947460023
2015-10-08,8129.35009765625,-0.005875926976951273,8105.969921875,8100.054970703125,1,0.0,0.0,0.0,-0.0,1.13607266645952,1.553715414968117
2015-10-09,8189.7001953125,0.00742372968703231,8153.72998046875,8097.108974609375,1,1.0,1.0,0.0005,0.0069237296870323095,1.1439385265069117,1.5652497782194155
2015-10-12,8143.60009765625,-0.005629033610123568,8158.5900390625,8092.47998046875,1,1.0,0.0,0.0,-0.005629033610123568,1.137499258093289,1.55643893460958
2015-10-13,8131.7001953125,-0.0014612581906097155,8154.35009765625,8086.67798828125,1,1.0,0.0,0.0,-0.0014612581906097155,1.1358370779855878,1.5541645754681979
2015-10-14,8107.89990234375,-0.002926853228365389,8140.45009765625,8078.178994140625,1,1.0,0.0,0.0,-0.002926853228365389,1.1325126495669886,1.5496157638630776
2015-10-15,8179.5,0.008830905477206663,8150.480078125,8070.907998046875,1,1.0,0.0,0.0,0.008830905477206663,1.1425137617270555,1.563300274199742
2015-10-16,8238.150390625,0.007170412693318751,8160.1701171875,8065.332998046875,1,1.0,0.0,0.0,0.007170412693318751,1.1507060569064347,1.5745097823293324
2015-10-19,8275.0498046875,0.004479089639404021,8186.46005859375,8059.474990234375,1,1.0,0.0,0.0,0.004479089639404021,1.1558601724839237,1.581562152782504
2015-10-20,8261.650390625,-0.0016192547934769097,8212.45009765625,8052.934990234375,1,1.0,0.0,0.0,-0.0016192547934769097,1.15398854035904,1.5790012006854293
2015-10-21,8251.7001953125,-0.001204383487806604,8241.21015625,8046.677001953125,1,1.0,0.0,0.0,-0.001204383487806604,1.1525986956159135,1.577099477712097
2015-10-23,8295.4501953125,0.005301937657024025,8264.4001953125,8042.074013671875,1,1.0,0.0,0.0,0.005301937657024025,1.1587097020436363,1.5854611608218516
2015-10-26,8260.5498046875,-0.004207172582956553,8268.880078125,8038.038017578125,1,1.0,0.0,0.0,-0.004207172582956553,1.1538348103535925,1.5787908520946994
2015-10-27,8232.900390625,-0.0033471638954116756,8260.4501953125,8035.707021484375,1,1.0,0.0,0.0,-0.0033471638954116756,1.1499727361351078,1.5735063803561617
2015-10-28,8171.2001953125,-0.007494344931314734,8242.36015625,8032.014033203125,1,1.0,0.0,0.0,-0.007494344931314734,1.1413544437889034,1.5617139807901481
2015-10-29,8111.75,-0.00727557689096936,8214.3701171875,8023.878037109375,1,1.0,0.0,0.0,-0.00727557689096936,1.1330504317732677,1.5503516106412076
2015-10-30,8065.7998046875,-0.005664646384873739,8168.4400390625,8015.648037109375,1,1.0,0.0,0.0,-0.005664646384873739,1.1266321017410437,1.5415694169947058
2015-11-02,8050.7998046875,-0.0018597039801661053,8126.4900390625,8007.333037109375,1,1.0,0.0,0.0,-0.0018597039801661053,1.1245368995372529,1.5387025542142185
2015-11-03,8060.7001953125,0.0012297400090901522,8092.05,7998.644033203125,1,1.0,0.0,0.0,0.0012297400090901522,1.125919787554312,1.540594758307225
2015-11-04,8040.2001953125,-0.0025432033822472278,8065.85,7991.993037109375,1,1.0,0.0,0.0,-0.0025432033822472278,1.1230563445424648,1.5366767125072258
2015-11-05,7955.4501953125,-0.010540782311541208,8034.5900390625,7985.103037109375,1,1.0,0.0,0.0,-0.010540782311541208,1.1112184520910475,1.5204789377974723
2015-11-06,7954.2998046875,-0.00014460408861305396,8012.2900390625,7988.009033203125,1,1.0,0.0,0.0,-0.00014460408861305396,1.1110577653595328,1.5202590703264167
2015-11-09,7915.2001953125,-0.004915531264230055,7985.1701171875,7988.699033203125,0,1.0,0.0,0.0,-0.004915531264230055,1.1055963261775426,1.512786189336498
2015-11-10,7783.35009765625,-0.01665783484975325,7929.70009765625,7988.529033203125,0,0.0,1.0,0.0005,-0.0005,1.105043528014454,1.4875864468315432
2015-11-13,7762.25,-0.002710927478722036,7874.11005859375,7984.795029296875,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4835537078558532
2015-11-16,7806.60009765625,0.005713562131630656,7844.3400390625,7980.88802734375,0,0.0,0.0,0.0,0.0,1.105043528014454,1.4920300841412986
2015-11-17,7837.5498046875,0.00396455648349936,7820.9900390625,7978.21302734375,0,0.0,0.0,0.0,0.0,1.105043528014454,1.497945321684957
2015-11-18,7731.7998046875,-0.01349273722468125,7784.3099609375,7977.132021484375,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4777339390825213
2015-11-19,7842.75,0.014349853606560714,7796.18994140625,7979.647021484375,0,0.0,0.0,0.0,0.0,1.105043528014454,1.4989392047778018
2015-11-20,7856.5498046875,0.0017595619760288894,7815.04990234375,7980.318017578125,0,0.0,0.0,0.0,0.0,1.105043528014454,1.5015766812069078
2015-11-23,7849.25,-0.0009291361817810317,7823.5798828125,7984.202021484375,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.5001815119826798
2015-11-24,7831.60009765625,-0.002248610038379506,7822.38994140625,7989.65802734375,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4968081887754443
2015-11-26,7883.7998046875,0.006665267171503286,7852.78994140625,7993.5690234375,0,0.0,0.0,0.0,0.0,1.105043528014454,1.5067848152581265
2015-11-27,7942.7001953125,0.0074710662477730505,7872.77998046875,7996.051025390625,0,0.0,0.0,0.0,0.0,1.105043528014454,1.5180421044340584
2015-11-30,7935.25,-0.0009379927643368147,7888.52001953125,7998.9940234375,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.5166181919241406
2015-12-01,7954.89990234375,0.0024762801857218797,7909.65,8002.306025390625,0,0.0,0.0,0.0,0.0,1.105043528014454,1.5203737635021077
2015-12-02,7931.35009765625,-0.00296041496142041,7929.6,8003.48802734375,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.515872826265685
2015-12-03,7864.14990234375,-0.008472730932953976,7925.67001953125,8004.1890234375,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.5030292436801596
2015-12-04,7781.89990234375,-0.010458854551524621,7893.5099609375,8001.8440234375,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4873092794338207
2015-12-07,7765.39990234375,-0.0021203048364873966,7859.53994140625,7997.5140234375,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4841557303752846
2015-12-08,7701.7001953125,-0.00820301695113268,7808.9,7992.006025390625,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4719811757608954
2015-12-09,7612.5,-0.011581883616657795,7745.12998046875,7988.016025390625,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4549328610973216
2015-12-10,7683.2998046875,0.00930046695402309,7708.9599609375,7984.763017578125,0,0.0,0.0,0.0,0.0,1.105043528014454,1.4684644160922795
2015-12-11,7610.4501953125,-0.00948155235730297,7674.67001953125,7979.602021484375,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4545410938462642
2015-12-14,7650.0498046875,0.005203320218742258,7651.6,7976.689013671875,0,0.0,0.0,0.0,0.0,1.105043528014454,1.462109536928866
2015-12-15,7700.89990234375,0.006647028314128445,7651.43994140625,7973.841015625,0,0.0,0.0,0.0,0.0,1.105043528014454,1.4718282204191893
2015-12-16,7750.89990234375,0.006492747683265243,7679.119921875,7969.881015625,0,0.0,0.0,0.0,0.0,1.105043528014454,1.4813844296874803
2015-12-17,7844.35009765625,0.012056689737954374,7711.32998046875,7967.75001953125,0,0.0,0.0,0.0,0.0,1.105043528014454,1.4992450221388587
2015-12-18,7761.9501953125,-0.010504363180879661,7741.62998046875,7960.60302734375,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4834964079291861
2015-12-21,7834.4501953125,0.009340436124388285,7778.51005859375,7954.234033203125,0,0.0,0.0,0.0,0.0,1.105043528014454,1.4973529113682083
2015-12-22,7786.10009765625,-0.006171472975241898,7795.55009765625,7946.408037109375,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4881120383412996
2015-12-23,7865.9501953125,0.01025546764808305,7818.56015625,7941.1400390625,0,0.0,0.0,0.0,0.0,1.105043528014454,1.5033733232072317
2015-12-24,7861.0498046875,-0.0006229877514251081,7821.90009765625,7934.56703125,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.5024367400410543
2015-12-28,7925.14990234375,0.008154139618607559,7854.5400390625,7930.19802734375,0,0.0,0.0,0.0,0.0,1.105043528014454,1.5146878189874746
2015-12-29,7928.9501953125,0.0004795231655652099,7873.4400390625,7926.14302734375,0,0.0,0.0,0.0,0.0,1.105043528014454,1.5154141468852786
2015-12-30,7896.25,-0.004124151937772491,7895.47001953125,7921.910029296875,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.5091643486948738
2015-12-31,7946.35009765625,0.006344796283837217,7911.55,7917.24703125,0,0.0,0.0,0.0,0.0,1.105043528014454,1.5187396890461726
2016-01-04,7791.2998046875,-0.01951213966956744,7897.6,7908.31001953125,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4891058281117884
2016-01-05,7784.64990234375,-0.0008535035886758635,7869.5,7898.502021484375,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.487834870943577
2016-01-06,7741.0,-0.005607176031205752,7831.9099609375,7888.089013671875,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.47949231891683
2016-01-07,7568.2998046875,-0.022309804329221028,7766.319921875,7874.421005859375,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4464851347752101
2016-01-08,7601.35009765625,0.004366937597831466,7697.319921875,7860.53900390625,0,0.0,0.0,0.0,0.0,1.105043528014454,1.4528018450949642
2016-01-11,7563.85009765625,-0.00493333414699082,7651.82998046875,7846.605009765625,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.445634688143746
2016-01-12,7510.2998046875,-0.007079766557687717,7596.9599609375,7832.152998046875,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4353999320239927
2016-01-13,7562.39990234375,0.006937152844914696,7561.23994140625,7819.9769921875,0,0.0,0.0,0.0,0.0,1.105043528014454,1.4453575207460234
2016-01-14,7536.7998046875,-0.003385181686611949,7554.93994140625,7808.47798828125,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.440464722936187
2016-01-15,7437.7998046875,-0.013135548583687595,7522.2298828125,7795.91798828125,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4215434285849706
2016-01-18,7351.0,-0.01167009155487031,7479.65986328125,7781.9219921875,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4049538866241598
2016-01-19,7435.10009765625,0.011440633608522655,7464.619921875,7769.409990234375,0,0.0,0.0,0.0,0.0,1.105043528014454,1.4210274492778967
2016-01-20,7309.2998046875,-0.01691978471256972,7413.99990234375,7754.791982421875,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.3969839707654625
2016-01-21,7276.7998046875,-0.004446390334017725,7361.99990234375,7741.218974609375,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.3907724347410733
2016-01-22,7422.4501953125,0.020015720445019758,7358.92998046875,7730.581982421875,0,0.0,0.0,0.0,0.0,1.105043528014454,1.41860974699749
2016-01-25,7436.14990234375,0.0018457122204607046,7375.9599609375,7721.0009765625,0,0.0,0.0,0.0,0.0,1.105043528014454,1.421228092343588
2016-01-27,7437.75,0.00021517824106065397,7376.48994140625,7714.088974609375,0,0.0,0.0,0.0,0.0,1.105043528014454,1.4215339097046444
2016-01-28,7424.64990234375,-0.001761298464757477,7399.5599609375,7707.33697265625,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.419030164211881
2016-01-29,7563.5498046875,0.018707939656508632,7456.9099609375,7702.475966796875,0,0.0,0.0,0.0,0.0,1.105043528014454,1.4455772948947223
2016-02-01,7555.9501953125,-0.0010047675458274563,7483.6099609375,7696.843974609375,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.444124825743827
2016-02-02,7455.5498046875,-0.013287592960483763,7487.48994140625,7691.318974609375,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4249358828752134
2016-02-03,7361.7998046875,-0.01257452534768888,7472.29990234375,7681.699970703125,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4070179904971676
2016-02-04,7404.0,0.005732320415128722,7468.169921875,7672.648974609375,0,0.0,0.0,0.0,0.0,1.105043528014454,1.4150834684485478
2016-02-05,7489.10009765625,0.011493800331746407,7453.27998046875,7665.4459765625,0,0.0,0.0,0.0,0.0,1.105043528014454,1.4313481552876506
2016-02-08,7387.25,-0.013599777854234385,7419.53994140625,7656.558974609375,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4118821383436704
2016-02-09,7298.2001953125,-0.012054527014450533,7388.07001953125,7644.846982421875,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.3948625669657864
2016-02-10,7215.7001953125,-0.011304156886925099,7358.85009765625,7630.306982421875,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.379094821673106
2016-02-11,6976.35009765625,-0.03317073758299127,7273.3201171875,7611.128984375,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.3333492292413254
2016-02-12,6980.9501953125,0.0006593845767279838,7171.69013671875,7591.649990234375,0,0.0,0.0,0.0,0.0,1.105043528014454,1.3342284191584792
2016-02-15,7162.9501953125,0.02607094949942601,7126.83017578125,7576.2819921875,0,0.0,0.0,0.0,0.0,1.105043528014454,1.3690130208950588
2016-02-16,7048.25,-0.016012982386442,7076.84013671875,7559.963994140625,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.3470910395046565
2016-02-17,7108.4501953125,0.008541154940942874,7055.39013671875,7546.495,0,0.0,0.0,0.0,0.0,1.105043528014454,1.3585967527926215
2016-02-18,7191.75,0.011718419964794835,7098.4701171875,7535.022001953125,0,0.0,0.0,0.0,0.0,1.105043528014454,1.374517360104652
2016-02-19,7210.75,0.0026419160844022294,7144.430078125,7525.202998046875,0,0.0,0.0,0.0,0.0,1.105043528014454,1.3781487196266027
2016-02-22,7234.5498046875,0.0033006004489823937,7158.75,7517.643994140625,0,0.0,0.0,0.0,0.0,1.105043528014454,1.3826974379093668
2016-02-23,7109.5498046875,-0.017278200216274464,7171.0099609375,7506.168994140625,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.358806914738639
2016-02-24,7018.7001953125,-0.012778531956425754,7153.0599609375,7494.333994140625,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.3414433571560391
2016-02-25,6970.60009765625,-0.006853134671341854,7108.82998046875,7480.745,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.332250265175472
2016-02-26,7029.75,0.008485625558068977,7072.62998046875,7467.322001953125,0,0.0,0.0,0.0,0.0,1.105043528014454,1.3435552420753891
2016-02-29,6987.0498046875,-0.006074212498666354,7023.12998046875,7452.045,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.335394202031326
2016-03-01,7222.2998046875,0.03366943224623564,7045.67998046875,7439.603994140625,0,0.0,0.0,0.0,0.0,1.105043528014454,1.3803561666386357
2016-03-02,7368.85009765625,0.020291361052837242,7115.7099609375,7431.7419921875,0,0.0,0.0,0.0,0.0,1.105043528014454,1.4083654719974106
2016-03-03,7475.60009765625,0.014486656477644022,7216.7099609375,7424.564990234375,0,0.0,0.0,0.0,0.0,1.105043528014454,1.4287679787852121
2016-03-04,7485.35009765625,0.0013042431206367056,7307.82998046875,7418.549990234375,0,0.0,0.0,0.0,0.0,1.105043528014454,1.4306314395925288
2016-03-08,7485.2998046875,-6.71885323921817e-06,7407.47998046875,7410.936982421875,0,0.0,0.0,0.0,-0.0,1.105043528014454,1.4306218273898468
2016-03-09,7531.7998046875,0.006212176026787919,7469.37998046875,7404.351982421875,1,0.0,0.0,0.0,0.0,1.105043528014454,1.4395091020093576
2016-03-10,7486.14990234375,-0.006060955352974129,7492.83994140625,7395.571982421875,1,1.0,1.0,0.0005,-0.006560955352974129,1.0977933867640581,1.4307843016118789
2016-03-11,7510.2001953125,0.0032126384433233124,7499.7599609375,7387.196982421875,1,1.0,0.0,0.0,0.0032126384433233124,1.1013202000012023,1.4353808942633406
2016-03-14,7538.75,0.0038014705260878134,7510.43994140625,7380.046982421875,1,1.0,0.0,0.0,0.0038014705260878134,1.105506836281292,1.4408374524265923
2016-03-15,7460.60009765625,-0.010366427105786724,7505.5,7370.331982421875,1,1.0,0.0,0.0,-0.010366427105786724,1.094046680248033,1.4259011160047246
2016-03-16,7498.75,0.005113516586384925,7498.8900390625,7364.480986328125,1,1.0,0.0,0.0,0.005113516586384925,1.0996411060937608,1.4331924850119595
2016-03-17,7512.5498046875,0.0018402806717785491,7504.17001953125,7359.038984375,1,1.0,0.0,0.0,0.0018402806717785491,1.1016647543671982,1.4358299614410652
2016-03-18,7604.35009765625,0.012219591930221929,7523.0,7356.305986328125,1,1.0,0.0,0.0,0.012219591930221929,1.1151266481094735,1.4533752176510613
2016-03-21,7704.25,0.013137204502793765,7556.1,7359.024990234375,1,1.0,0.0,0.0,0.013137204502793765,1.1297762949322026,1.4724685051046356
2016-03-22,7714.89990234375,0.001382341219943628,7606.9599609375,7361.295986328125,1,1.0,0.0,0.0,0.001382341219943628,1.1313380312740025,1.4745039590143105
2016-03-23,7716.5,0.00020740355370829633,7650.5099609375,7364.348984375,1,1.0,0.0,0.0,0.00020740355370829633,1.131572674802134,1.4748097763753671
2016-03-28,7615.10009765625,-0.013140659929210097,7671.02001953125,7366.444990234375,1,1.0,0.0,0.0,-0.013140659929210097,1.1167030630973724,1.455429802643744
2016-03-29,7597.0,-0.0023768693023248355,7669.55,7367.1369921875,1,1.0,0.0,0.0,-0.0023768693023248355,1.1140488058668843,1.4519704362241515
2016-03-30,7735.2001953125,0.01819141704784788,7675.7400390625,7371.105,1,1.0,0.0,0.0,0.01819141704784788,1.1343149323060657,1.4783838359706507
2016-03-31,7738.39990234375,0.00041365536126503066,7680.4400390625,7377.117001953125,1,1.0,0.0,0.0,0.00041365536126503066,1.1347841477591771,1.4789953773704074
2016-04-01,7713.0498046875,-0.0032758836421172832,7679.75,7384.357998046875,1,1.0,0.0,0.0,-0.0032758836421172832,1.1310667269321988,1.4741503606069126
2016-04-04,7758.7998046875,0.005931505845093277,7708.48994140625,7390.8319921875,1,1.0,0.0,0.0,0.005931505845093277,1.1377756558341876,1.4828942920873989
2016-04-05,7603.2001953125,-0.02005459778469787,7709.72998046875,7396.71,1,1.0,0.0,0.0,-0.02005459778469787,1.1149580226872122,1.4531554435023617
2016-04-06,7614.35009765625,0.0014664749128432408,7685.5599609375,7403.461005859375,1,1.0,0.0,0.0,0.0014664749128432408,1.1165930806563564,1.4552864595047195
2016-04-07,7546.4501953125,-0.00891736017820488,7647.17001953125,7405.941005859375,1,1.0,0.0,0.0,-0.00891736017820488,1.1066360179836523,1.4423091459828512
2016-04-08,7555.2001953125,0.0011594855559287076,7615.60009765625,7408.32201171875,1,1.0,0.0,0.0,0.0011594855559287076,1.1079191464621747,1.443981482604802
2016-04-11,7671.39990234375,0.015380096361092388,7598.1201171875,7412.995009765625,1,1.0,0.0,0.0,0.015380096361092388,1.124959049695062,1.466190056950897
2016-04-12,7708.9501953125,0.004894842329530746,7619.2701171875,7418.681015625,1,1.0,0.0,0.0,0.004894842329530746,1.1304655468704983,1.4733668261047974
2016-04-13,7850.4501953125,0.018355287868643932,7666.49013671875,7424.4190234375,1,1.0,0.0,0.0,0.018355287868643932,1.1512155674088902,1.5004108983340612
2016-04-18,7914.7001953125,0.008184244011682829,7740.14013671875,7431.5940234375,1,1.0,0.0,0.0,0.008184244011682829,1.1606373965226124,1.5126906272438154
2016-04-20,7914.75,6.292681500319475e-06,7812.05009765625,7440.77802734375,1,1.0,0.0,0.0,6.292681500319475e-06,1.160644700044086,1.5127001461241412
2016-04-21,7912.0498046875,-0.0003411598992387743,7860.180078125,7451.78302734375,1,1.0,0.0,0.0,-0.0003411598992387743,1.160248734615167,1.512184073494711
2016-04-22,7899.2998046875,-0.0016114660947212922,7898.25,7461.6890234375,1,1.0,0.0,0.0,-0.0016114660947212922,1.1583790331178914,1.5097472401312968
2016-04-25,7855.0498046875,-0.005601762319964343,7899.169921875,7469.008017578125,1,1.0,0.0,0.0,-0.005601762319964343,1.1518900690979348,1.5012899949288592
2016-04-26,7962.64990234375,0.013698206928241197,7908.75986328125,7480.516015625,1,1.0,0.0,0.0,0.013698206928241197,1.1676688976230243,1.5218549759386928
